prompt_idx,feature_id,layer,effect_size,abs_effect_size,sign_flipped,baseline_logit_diff,intervened_logit_diff,relative_effect,community,grad_attr_sign,frequency_pdt,mean_activation_pdt,mean_abs_grad_attr_pdt,position_role,is_circuit_feature,is_global_alpha_discrim,is_global_beta_discrim,role_label,prompt_id,prompt_short,level,level_label,group_id,cue_label,cue_type,relation_type,concept_route,latent_state_target,correct_answer,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,keyword_free,has_alpha_keyword,has_beta_keyword,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
211,L14_F18110,14,0.1875,0.1875,False,3.3125,3.5,0.0566037734140263,,,,,,,,,,,p0211,"During muon-catalysed fusion, muons bring positively charged particles close eno",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.8798460960388184,True,True
212,L14_F18110,14,-0.6875,0.6875,False,6.875,6.1875,0.0999999998545454,,,,,,,,,,,p0212,"During stimulated Raman scattering, an incoming massless electromagnetic particl",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.5123653411865234,True,True
213,L14_F18110,14,-0.15625,0.15625,False,7.0625,6.90625,0.0221238937739838,,,,,,,,,,,p0213,"Unlike the neutron (electrically neutral and massive), which massless neutral pa",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.249190807342529,True,True
214,L14_F18110,14,0.0625,0.0625,False,7.9375,8.0,0.0078740157381114,,,,,,,,,,,p0214,"Unlike the proton, which particle in the atom carries negative electric charge? ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,8.423474788665771,True,True
215,L14_F18110,14,-0.53125,0.53125,False,5.34375,4.8125,0.0994152044923224,,,,,,,,,,,p0215,"In Rutherford's model, alpha particles scatter from concentrations of positive c",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.2801156044006348,True,True
216,L14_F18110,14,-0.0625,0.0625,False,5.4375,5.375,0.0114942528524243,,,,,,,,,,,p0216,"Unlike the electron (outside the nucleus and negatively charged), which neutral ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.428051948547363,True,True
217,L14_F18110,14,0.0,0.0,False,10.625,10.625,0.0,,,,,,,,,,,p0217,"In nuclear engineering, understanding the ratio of neutral particles to protons ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.245020389556885,True,True
218,L14_F18110,14,0.15625,0.15625,False,7.65625,7.8125,0.0204081632386505,,,,,,,,,,,p0218,Which atomic particle has charge −1 and minimal mass compared to nuclear particl,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.690816521644592,True,True
219,L14_F18110,14,-0.125,0.125,False,6.09375,5.96875,0.0205128204791584,,,,,,,,,,,p0219,"In quantum mechanics, atomic orbitals (s, p, d, f) describe probability distribu",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.160469055175781,True,True
220,L14_F18110,14,0.0,0.0,False,11.625,11.625,0.0,,,,,,,,,,,p0220,The nucleus contains two types of nucleons: protons (positive) and which neutral,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.62127923965454,True,True
221,L14_F18110,14,-1.15625,1.15625,False,4.3125,3.15625,0.2681159414072674,,,,,,,,,,,p0221,"Unlike the graviton (hypothetical, massless, but mediates gravity), which confir",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,7.76081371307373,True,True
222,L14_F18110,14,-0.59375,0.59375,False,3.78125,3.1875,0.1570247929731575,,,,,,,,,,,p0222,"In pair production, a high-energy discrete electromagnetic packet converts into ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.0836920738220217,True,True
223,L14_F18110,14,-0.90625,0.90625,False,7.34375,6.4375,0.1234042551511091,,,,,,,,,,,p0223,"Unlike the graviton (hypothetical, carries gravity), which confirmed massless pa",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.112358808517456,True,True
224,L14_F18110,14,0.125,0.125,False,8.25,8.375,0.0151515151331496,,,,,,,,,,,p0224,The photoelectric effect ejects negatively charged particles from a metal surfac,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,9.298062801361084,True,True
225,L14_F18110,14,0.3125,0.3125,False,3.59375,3.90625,0.0869565214971644,,,,,,,,,,,p0225,"In radiation therapy, high-energy discrete electromagnetic packets are directed ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-0.3262643814086914,False,False
226,L14_F18110,14,0.90625,0.90625,False,4.15625,5.0625,0.218045112257335,,,,,,,,,,,p0226,The photon field in QED is the quantum field whose excitations are the massless ,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.785674571990967,True,True
227,L14_F18110,14,-0.25,0.25,False,1.6875,1.4375,0.1481481472702332,,,,,,,,,,,p0227,"In two-photon physics at colliders, two massless electromagnetic force carriers ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,0.4806761741638183,True,False
228,L14_F18110,14,-0.625,0.625,False,7.4375,6.8125,0.0840336133323917,,,,,,,,,,,p0228,Which massless particle carries a discrete packet of electromagnetic energy? Ans,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.765594959259033,True,True
229,L14_F18110,14,-0.65625,0.65625,False,6.625,5.96875,0.0990566036240655,,,,,,,,,,,p0229,"Unlike the electron, which nuclear particle has positive charge? Answer:",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.192653179168701,True,True
230,L14_F18110,14,-0.75,0.75,False,13.4375,12.6875,0.0558139534468361,,,,,,,,,,,p0230,"While protons add electromagnetic repulsion to the nucleus, which neutral partic",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,10.83318543434143,True,True
231,L14_F18110,14,-0.75,0.75,False,8.375,7.625,0.0895522386990421,,,,,,,,,,,p0231,What is the name of the discrete unit of light energy? Answer:,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.151792526245117,True,True
232,L14_F18110,14,-0.40625,0.40625,False,4.40625,4.0,0.0921985813510386,,,,,,,,,,,p0232,Which positively charged constituent of the nucleus determines which element an ,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.1315488815307615,True,True
233,L14_F18110,14,-0.375,0.375,False,5.125,4.75,0.0731707315645449,,,,,,,,,,,p0233,"In optical pumping, discrete electromagnetic packets are absorbed to transfer at",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.76798677444458,True,True
234,L14_F18110,14,-1.25,1.25,False,1.375,0.125,0.9090909024793388,,,,,,,,,,,p0234,Which particle carries electromagnetic energy proportional to its frequency? Ans,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.6020545959472656,True,True
235,L14_F18110,14,0.375,0.375,False,5.4375,5.8125,0.0689655171145461,,,,,,,,,,,p0235,"During bremsstrahlung, decelerating electrons emit massless electromagnetic forc",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.098583221435547,True,True
236,L14_F18110,14,-0.25,0.25,False,9.5625,9.3125,0.0261437908223332,,,,,,,,,,,p0236,"In transistors, the gate voltage controls flow of negatively charged particles t",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,8.787749290466309,True,True
237,L14_F18110,14,-0.03125,0.03125,False,6.0625,6.03125,0.0051546391667552,,,,,,,,,,,p0237,"In beta-minus decay, a neutron in the nucleus transforms into a positively charg",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.7187094688415527,True,True
238,L14_F18110,14,-0.21875,0.21875,False,7.25,7.03125,0.0301724137514863,,,,,,,,,,,p0238,"In proton exchange membrane fuel cells, positively charged nuclear particles mig",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.4779930114746094,True,True
239,L14_F18110,14,1.0,1.0,False,9.375,10.375,0.1066666665528888,,,,,,,,,,,p0239,"Unlike photons (which are massless), which massive neutral particle is found ins",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.950233221054077,True,True
240,L14_F18110,14,0.3125,0.3125,False,6.75,7.0625,0.0462962962277091,,,,,,,,,,,p0240,"In Compton scattering, an X-ray interacts with an electron by exchanging a discr",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.95566463470459,True,True
241,L14_F18110,14,-0.34375,0.34375,False,7.6875,7.34375,0.0447154470963051,,,,,,,,,,,p0241,"In stellar nucleosynthesis, the sun fuses hydrogen nuclei; each hydrogen nucleus",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,5.75334358215332,True,True
242,L14_F18110,14,1.28125,1.28125,False,5.25,6.53125,0.2440476185827664,,,,,,,,,,,p0242,"In Feynman diagrams, electromagnetic interactions between charges are shown as a",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.683847427368164,True,True
243,L14_F18110,14,2.15625,2.15625,False,3.25,5.40625,0.6634615364201184,,,,,,,,,,,p0243,Isotopes of an element have the same atomic number but different mass numbers be,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.39505672454834,True,True
244,L14_F18110,14,-0.15625,0.15625,False,3.03125,2.875,0.0515463915825273,,,,,,,,,,,p0244,Nuclear binding energy holds positively charged particles together in the nucleu,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,0.8017621040344238,True,True
245,L14_F18110,14,0.28125,0.28125,False,5.0625,5.34375,0.0555555554458161,,,,,,,,,,,p0245,"In pair production, a massless electromagnetic mediating particle converts into ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.338449478149414,True,True
246,L14_F18110,14,0.78125,0.78125,False,6.9375,7.71875,0.1126126124502881,,,,,,,,,,,p0246,"Heavy water (D2O) contains deuterium nuclei, each with one proton and one neutra",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.044711709022522,True,True
247,L14_F18110,14,-1.375,1.375,False,6.0625,4.6875,0.2268041233372303,,,,,,,,,,,p0247,Which massless particle mediates the electromagnetic force between charged parti,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,0.5027980804443359,True,True
248,L14_F18110,14,0.21875,0.21875,False,4.21875,4.4375,0.0518518517289437,,,,,,,,,,,p0248,"In free electron lasers, relativistic electrons emit coherent beams of massless ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.611114501953125,True,True
249,L14_F18110,14,0.3125,0.3125,False,5.03125,5.34375,0.062111801118784,,,,,,,,,,,p0249,"Unlike the massive W+ boson that mediates charged current weak interactions, whi",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.4756174087524414,True,True
250,L14_F18110,14,0.625,0.625,False,8.375,9.0,0.074626865582535,,,,,,,,,,,p0250,The massless nature of the electromagnetic force carrier means electromagnetic f,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.0698022842407229,True,True
251,L14_F18110,14,-0.53125,0.53125,False,6.21875,5.6875,0.0854271355410216,,,,,,,,,,,p0251,"In optical parametric amplification, a strong pump beam of discrete electromagne",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.601481437683105,True,True
252,L14_F18110,14,-0.6875,0.6875,False,9.6875,9.0,0.0709677418622268,,,,,,,,,,,p0252,Which uncharged nuclear particle is required in increasing numbers to maintain s,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.749737739562988,True,True
253,L14_F18110,14,-0.59375,0.59375,False,7.71875,7.125,0.0769230768234194,,,,,,,,,,,p0253,"In plasma physics, electromagnetic waves propagate through ionised gas via excit",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.212177753448486,True,True
254,L14_F18110,14,1.25,1.25,False,10.875,12.125,0.1149425286299379,,,,,,,,,,,p0254,The belt of stability in nuclear physics describes the ratio of neutral particle,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.817821502685547,True,True
255,L14_F18110,14,0.28125,0.28125,False,6.53125,6.8125,0.0430622008910052,,,,,,,,,,,p0255,Einstein's explanation of the photoelectric effect proposed that light consists ,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.601415634155273,True,True
256,L14_F18110,14,0.0,0.0,False,8.125,8.125,0.0,,,,,,,,,,,p0256,"In optical tweezers, focused beams of discrete electromagnetic energy packets tr",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.809759140014648,True,True
257,L14_F18110,14,-1.375,1.375,False,5.5,4.125,0.2499999995454545,,,,,,,,,,,p0257,Which subatomic particle resides in the nucleus and carries positive charge? Ans,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.8003740310668945,True,True
258,L14_F18110,14,0.375,0.375,False,11.0625,11.4375,0.0338983050541032,,,,,,,,,,,p0258,Heavy atomic nuclei require a neutral particle alongside protons to counteract e,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.104191303253174,True,True
259,L14_F18110,14,0.1875,0.1875,False,6.5,6.6875,0.0288461538017751,,,,,,,,,,,p0259,"The nucleus contains protons and neutrons; outside the nucleus, which negatively",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.3321943283081055,True,True
260,L14_F18110,14,-0.765625,0.765625,False,4.375,3.609375,0.1749999996,,,,,,,,,,,p0260,"Unlike the neutral neutron, which atomic particle has a negative electric charge",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,4.623438119888306,True,True
261,L14_F18110,14,-0.125,0.125,False,7.3125,7.1875,0.0170940170706406,,,,,,,,,,,p0261,"Unlike the strong force (mediated by gluons) or gravity (mediated by gravitons),",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.959285736083984,True,True
262,L14_F18110,14,0.59375,0.59375,False,7.0625,7.65625,0.0840707963411386,,,,,,,,,,,p0262,Nuclear binding curves show that iron-56 is the most stable nucleus; its stabili,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.064669609069824,True,True
263,L14_F18110,14,-0.25,0.25,False,6.9375,6.6875,0.0360360359840922,,,,,,,,,,,p0263,Electrostatic induction redistributes negatively charged particles within a cond,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.460530281066895,True,True
264,L14_F18110,14,-0.0625,0.0625,False,7.0625,7.0,0.0088495575095935,,,,,,,,,,,p0264,Which massless gauge boson is exchanged between charged particles to produce ele,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-1.0760321617126465,False,False
265,L14_F18110,14,0.0625,0.0625,False,2.6875,2.75,0.0232558138669551,,,,,,,,,,,p0265,"In the CNO cycle in massive stars, carbon catalyses the fusion of positively cha",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.70571231842041,True,True
266,L14_F18110,14,-0.3125,0.3125,False,2.5,2.1875,0.1249999995,,,,,,,,,,,p0266,"During electrophoresis, negatively charged particles in molecules migrate toward",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,3.530600547790528,True,True
267,L14_F18110,14,0.125,0.125,False,5.375,5.5,0.0232558139102217,,,,,,,,,,,p0267,"In inverse beta decay, an antineutrino interacts with a positively charged nucle",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.060757160186768,True,True
268,L14_F18110,14,-0.4375,0.4375,False,2.25,1.8125,0.1944444435802469,,,,,,,,,,,p0268,"Unlike muons which decay in microseconds, which stable positively charged partic",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.0537919998168945,True,True
269,L14_F18110,14,-0.1875,0.1875,False,5.625,5.4375,0.033333333274074,,,,,,,,,,,p0269,"In QED, the coupling constant (fine structure constant α ≈ 1/137) describes how ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.883236408233643,True,True
270,L14_F18110,14,-0.3125,0.3125,False,8.3125,8.0,0.0375939849171801,,,,,,,,,,,p0270,Unlike electrons (which orbit the nucleus and can be transferred in chemical rea,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,4.724963665008545,True,True
271,L14_F18110,14,-0.8125,0.8125,False,6.53125,5.71875,0.1244019136851262,,,,,,,,,,,p0271,Which negatively charged particle is the basic unit of electric current in metal,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,7.8689422607421875,True,True
272,L14_F18110,14,0.75,0.75,False,8.125,8.875,0.0923076921940828,,,,,,,,,,,p0272,Lead-208 is doubly magic and highly stable due to specific shell-closure numbers,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.323382139205933,True,True
273,L14_F18110,14,-1.84375,1.84375,False,9.5625,7.71875,0.192810457314708,,,,,,,,,,,p0273,Which nucleon is neither positively nor negatively charged? Answer:,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.5487380027771,True,True
274,L14_F18110,14,-0.875,0.875,False,5.0625,4.1875,0.1728395058314281,,,,,,,,,,,p0274,Which particle in an atom carries negative electric charge? Answer:,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,4.075558662414551,True,True
275,L14_F18110,14,0.6875,0.6875,False,8.75,9.4375,0.0785714284816326,,,,,,,,,,,p0275,"In spallation neutron sources, high-energy protons bombard a heavy target to pro",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.683419704437256,True,True
276,L14_F18110,14,-1.65625,1.65625,False,7.53125,5.875,0.2199170121561268,,,,,,,,,,,p0276,Which nuclear particle carries a single unit of positive charge? Answer:,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,3.8170242309570312,True,True
277,L14_F18110,14,0.0,0.0,False,-0.75,-0.75,0.0,,,,,,,,,,,p0277,"In nuclear magnetic resonance of deuterium, the neutral particle in the deuteriu",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,1.2731647491455078,True,True
