cluster_id,prompt_idx,baseline_logit_diff,joint_logit_diff,joint_effect,individual_sum,interaction_term,interaction_ratio,sign_flipped_joint,predicted_sign_flip,correct_answer,level,sign_correct
2,157,-0.625,-0.625,0.0,-0.0625,0.0625,-0.0,False,False,beta,1,False
3,157,-0.625,-0.0625,0.5625,1.75,-1.1875,0.3214,False,True,beta,1,False
4,157,-0.625,-1.0625,-0.4375,-1.9375,1.5,0.2258,False,False,beta,1,False
5,157,-0.625,-0.75,-0.125,-0.4375,0.3125,0.2857,False,False,beta,1,False
6,157,-0.625,-0.75,-0.125,-4.375,4.25,0.0286,False,False,beta,1,False
7,157,-0.625,-0.25,0.375,1.625,-1.25,0.2308,False,True,beta,1,False
8,157,-0.625,-0.8125,-0.1875,-2.1875,2.0,0.0857,False,False,beta,1,False
9,157,-0.625,-0.8125,-0.1875,-1.25,1.0625,0.15,False,False,beta,1,False
10,157,-0.625,-1.4375,-0.8125,-3.3125,2.5,0.2453,False,False,beta,1,False
11,157,-0.625,-0.875,-0.25,-1.25,1.0,0.2,False,False,beta,1,False
0,158,0.875,0.8125,-0.0625,-0.4375,0.375,0.1429,False,False,alpha,1,True
1,158,0.875,0.875,0.0,0.125,-0.125,0.0,False,False,alpha,1,True
2,158,0.875,0.9375,0.0625,-0.0625,0.125,-1.0,False,False,alpha,1,True
3,158,0.875,0.5,-0.375,-1.3125,0.9375,0.2857,False,True,alpha,1,True
4,158,0.875,1.375,0.5,1.0,-0.5,0.5,False,False,alpha,1,True
5,158,0.875,0.75,-0.125,-0.4375,0.3125,0.2857,False,False,alpha,1,True
6,158,0.875,1.1875,0.3125,5.3125,-5.0,0.0588,False,False,alpha,1,True
7,158,0.875,0.375,-0.5,-2.1875,1.6875,0.2286,False,True,alpha,1,True
8,158,0.875,0.8125,-0.0625,1.3125,-1.375,-0.0476,False,False,alpha,1,True
9,158,0.875,0.9375,0.0625,0.4375,-0.375,0.1429,False,False,alpha,1,True
10,158,0.875,1.8125,0.9375,5.5,-4.5625,0.1705,False,False,alpha,1,True
11,158,0.875,1.0625,0.1875,0.8125,-0.625,0.2308,False,False,alpha,1,True
0,159,-0.5625,-0.3125,0.25,1.375,-1.125,0.1818,False,True,beta,1,True
1,159,-0.5625,-0.75,-0.1875,-0.625,0.4375,0.3,False,False,beta,1,True
2,159,-0.5625,-0.625,-0.0625,-0.3125,0.25,0.2,False,False,beta,1,True
3,159,-0.5625,-0.125,0.4375,1.375,-0.9375,0.3182,False,True,beta,1,True
4,159,-0.5625,-1.125,-0.5625,-2.4375,1.875,0.2308,False,False,beta,1,True
5,159,-0.5625,-0.625,-0.0625,-0.25,0.1875,0.25,False,False,beta,1,True
6,159,-0.5625,-0.875,-0.3125,-6.125,5.8125,0.051,False,False,beta,1,True
7,159,-0.5625,-0.25,0.3125,1.25,-0.9375,0.25,False,True,beta,1,True
8,159,-0.5625,-0.6875,-0.125,-1.75,1.625,0.0714,False,False,beta,1,True
9,159,-0.5625,-0.9375,-0.375,-2.25,1.875,0.1667,False,False,beta,1,True
10,159,-0.5625,-1.375,-0.8125,-3.6875,2.875,0.2203,False,False,beta,1,True
11,159,-0.5625,-0.8125,-0.25,-1.0,0.75,0.25,False,False,beta,1,True
0,160,0.75,0.625,-0.125,-0.3125,0.1875,0.4,False,False,alpha,2,True
1,160,0.75,0.8125,0.0625,0.1875,-0.125,0.3333,False,False,alpha,2,True
2,160,0.75,0.75,0.0,-0.0625,0.0625,-0.0,False,False,alpha,2,True
3,160,0.75,0.4375,-0.3125,-1.1875,0.875,0.2632,False,True,alpha,2,True
4,160,0.75,1.4375,0.6875,1.375,-0.6875,0.5,False,False,alpha,2,True
5,160,0.75,0.6875,-0.0625,-0.0625,0.0,1.0,False,False,alpha,2,True
6,160,0.75,0.6875,-0.0625,3.25,-3.3125,-0.0192,False,False,alpha,2,True
7,160,0.75,0.4375,-0.3125,-1.25,0.9375,0.25,False,True,alpha,2,True
8,160,0.75,1.0625,0.3125,3.625,-3.3125,0.0862,False,False,alpha,2,True
9,160,0.75,1.0,0.25,1.375,-1.125,0.1818,False,False,alpha,2,True
10,160,0.75,1.625,0.875,5.8125,-4.9375,0.1505,False,False,alpha,2,True
11,160,0.75,1.1875,0.4375,2.1875,-1.75,0.2,False,False,alpha,2,True
0,161,1.4375,1.3125,-0.125,-0.4375,0.3125,0.2857,False,False,alpha,2,True
1,161,1.4375,1.5,0.0625,0.25,-0.1875,0.25,False,False,alpha,2,True
2,161,1.4375,1.5,0.0625,0.0625,0.0,1.0,False,False,alpha,2,True
3,161,1.4375,1.0625,-0.375,-1.25,0.875,0.3,False,False,alpha,2,True
4,161,1.4375,1.9375,0.5,-0.6875,1.1875,-0.7273,False,False,alpha,2,True
5,161,1.4375,1.3125,-0.125,-0.25,0.125,0.5,False,False,alpha,2,True
6,161,1.4375,1.0,-0.4375,0.0,-0.4375,,False,False,alpha,2,True
7,161,1.4375,1.5625,0.125,0.6875,-0.5625,0.1818,False,False,alpha,2,True
8,161,1.4375,1.9375,0.5,5.6875,-5.1875,0.0879,False,False,alpha,2,True
9,161,1.4375,1.375,-0.0625,-0.0625,0.0,1.0,False,False,alpha,2,True
10,161,1.4375,2.5,1.0625,5.875,-4.8125,0.1809,False,False,alpha,2,True
11,161,1.4375,2.125,0.6875,3.6875,-3.0,0.1864,False,False,alpha,2,True
0,162,1.3125,1.25,-0.0625,-0.375,0.3125,0.1667,False,False,alpha,2,True
1,162,1.3125,1.25,-0.0625,-0.4375,0.375,0.1429,False,False,alpha,2,True
2,162,1.3125,1.3125,0.0,0.0,0.0,,False,False,alpha,2,True
3,162,1.3125,1.0,-0.3125,-1.0,0.6875,0.3125,False,False,alpha,2,True
4,162,1.3125,1.625,0.3125,0.875,-0.5625,0.3571,False,False,alpha,2,True
5,162,1.3125,1.0,-0.3125,-0.875,0.5625,0.3571,False,False,alpha,2,True
6,162,1.3125,1.3125,0.0,4.3125,-4.3125,0.0,False,False,alpha,2,True
7,162,1.3125,0.8125,-0.5,-1.8125,1.3125,0.2759,False,True,alpha,2,True
8,162,1.3125,1.25,-0.0625,-0.125,0.0625,0.5,False,False,alpha,2,True
9,162,1.3125,1.375,0.0625,0.375,-0.3125,0.1667,False,False,alpha,2,True
10,162,1.3125,2.0625,0.75,2.5625,-1.8125,0.2927,False,False,alpha,2,True
11,162,1.3125,1.5,0.1875,1.0625,-0.875,0.1765,False,False,alpha,2,True
0,163,0.875,0.8125,-0.0625,-0.125,0.0625,0.5,False,False,alpha,2,True
1,163,0.875,1.0,0.125,0.3125,-0.1875,0.4,False,False,alpha,2,True
2,163,0.875,0.8125,-0.0625,-0.125,0.0625,0.5,False,False,alpha,2,True
3,163,0.875,0.75,-0.125,-0.4375,0.3125,0.2857,False,False,alpha,2,True
4,163,0.875,1.5625,0.6875,1.1875,-0.5,0.5789,False,False,alpha,2,True
5,163,0.875,0.75,-0.125,-0.3125,0.1875,0.4,False,False,alpha,2,True
6,163,0.875,0.75,-0.125,3.5,-3.625,-0.0357,False,False,alpha,2,True
7,163,0.875,0.5625,-0.3125,-1.0625,0.75,0.2941,False,True,alpha,2,True
8,163,0.875,0.875,0.0,2.3125,-2.3125,0.0,False,False,alpha,2,True
9,163,0.875,0.875,0.0,0.625,-0.625,0.0,False,False,alpha,2,True
10,163,0.875,1.875,1.0,6.0625,-5.0625,0.1649,False,False,alpha,2,True
11,163,0.875,1.1875,0.3125,1.5625,-1.25,0.2,False,False,alpha,2,True
0,164,1.5,1.3125,-0.1875,-1.4375,1.25,0.1304,False,False,alpha,2,True
1,164,1.5,1.625,0.125,0.4375,-0.3125,0.2857,False,False,alpha,2,True
2,164,1.5,1.5625,0.0625,0.3125,-0.25,0.2,False,False,alpha,2,True
3,164,1.5,1.1875,-0.3125,-0.9375,0.625,0.3333,False,False,alpha,2,True
4,164,1.5,1.9375,0.4375,1.0625,-0.625,0.4118,False,False,alpha,2,True
5,164,1.5,1.625,0.125,0.375,-0.25,0.3333,False,False,alpha,2,True
6,164,1.5,1.6875,0.1875,4.6875,-4.5,0.04,False,False,alpha,2,True
7,164,1.5,0.8125,-0.6875,-2.9375,2.25,0.234,False,True,alpha,2,True
8,164,1.5,1.375,-0.125,-0.125,0.0,1.0,False,False,alpha,2,True
9,164,1.5,1.6875,0.1875,0.9375,-0.75,0.2,False,False,alpha,2,True
10,164,1.5,2.3125,0.8125,4.25,-3.4375,0.1912,False,False,alpha,2,True
11,164,1.5,1.5625,0.0625,0.3125,-0.25,0.2,False,False,alpha,2,True
0,165,1.125,0.875,-0.25,-1.625,1.375,0.1538,False,True,alpha,2,True
1,165,1.125,1.0625,-0.0625,-0.1875,0.125,0.3333,False,False,alpha,2,True
2,165,1.125,0.9375,-0.1875,-0.6875,0.5,0.2727,False,False,alpha,2,True
3,165,1.125,0.75,-0.375,-1.1875,0.8125,0.3158,False,True,alpha,2,True
4,165,1.125,1.875,0.75,2.0,-1.25,0.375,False,False,alpha,2,True
5,165,1.125,0.875,-0.25,-0.5625,0.3125,0.4444,False,False,alpha,2,True
6,165,1.125,0.75,-0.375,1.5,-1.875,-0.25,False,False,alpha,2,True
7,165,1.125,1.0625,-0.0625,-0.4375,0.375,0.1429,False,False,alpha,2,True
8,165,1.125,1.1875,0.0625,1.0,-0.9375,0.0625,False,False,alpha,2,True
9,165,1.125,1.25,0.125,0.75,-0.625,0.1667,False,False,alpha,2,True
10,165,1.125,2.0,0.875,4.75,-3.875,0.1842,False,False,alpha,2,True
11,165,1.125,1.375,0.25,1.25,-1.0,0.2,False,False,alpha,2,True
0,166,1.625,1.375,-0.25,-1.875,1.625,0.1333,False,True,alpha,2,True
1,166,1.625,1.8125,0.1875,0.75,-0.5625,0.25,False,False,alpha,2,True
2,166,1.625,1.5,-0.125,-0.375,0.25,0.3333,False,False,alpha,2,True
3,166,1.625,1.25,-0.375,-1.125,0.75,0.3333,False,False,alpha,2,True
4,166,1.625,2.0625,0.4375,-0.8438,1.2812,-0.5185,False,False,alpha,2,True
5,166,1.625,1.625,0.0,0.0625,-0.0625,0.0,False,False,alpha,2,True
6,166,1.625,0.875,-0.75,-1.8125,1.0625,0.4138,False,True,alpha,2,True
7,166,1.625,2.0,0.375,1.8125,-1.4375,0.2069,False,False,alpha,2,True
8,166,1.625,1.625,0.0,1.5,-1.5,0.0,False,False,alpha,2,True
9,166,1.625,1.5,-0.125,0.4375,-0.5625,-0.2857,False,False,alpha,2,True
10,166,1.625,3.3125,1.6875,9.125,-7.4375,0.1849,False,False,alpha,2,True
11,166,1.625,2.0625,0.4375,2.375,-1.9375,0.1842,False,False,alpha,2,True
0,167,1.125,0.9375,-0.1875,-1.3125,1.125,0.1429,False,True,alpha,2,True
1,167,1.125,1.0625,-0.0625,-0.375,0.3125,0.1667,False,False,alpha,2,True
2,167,1.125,1.0625,-0.0625,-0.3125,0.25,0.2,False,False,alpha,2,True
3,167,1.125,0.875,-0.25,-0.8125,0.5625,0.3077,False,False,alpha,2,True
4,167,1.125,1.75,0.625,-0.3125,0.9375,-2.0,False,False,alpha,2,True
5,167,1.125,1.0625,-0.0625,0.0,-0.0625,,False,False,alpha,2,True
6,167,1.125,0.8125,-0.3125,0.375,-0.6875,-0.8333,False,False,alpha,2,True
7,167,1.125,1.4375,0.3125,1.375,-1.0625,0.2273,False,False,alpha,2,True
8,167,1.125,1.4375,0.3125,5.6875,-5.375,0.0549,False,False,alpha,2,True
9,167,1.125,1.125,0.0,0.3125,-0.3125,0.0,False,False,alpha,2,True
10,167,1.125,2.25,1.125,7.8438,-6.7188,0.1434,False,False,alpha,2,True
11,167,1.125,1.875,0.75,3.8125,-3.0625,0.1967,False,False,alpha,2,True
0,168,1.1875,1.0625,-0.125,-1.0625,0.9375,0.1176,False,False,alpha,2,True
1,168,1.1875,1.4375,0.25,0.8125,-0.5625,0.3077,False,False,alpha,2,True
2,168,1.1875,1.3125,0.125,0.375,-0.25,0.3333,False,False,alpha,2,True
3,168,1.1875,0.9375,-0.25,-0.75,0.5,0.3333,False,False,alpha,2,True
4,168,1.1875,1.5,0.3125,0.1875,0.125,1.6667,False,False,alpha,2,True
5,168,1.1875,1.1875,0.0,-0.1875,0.1875,-0.0,False,False,alpha,2,True
6,168,1.1875,0.75,-0.4375,1.125,-1.5625,-0.3889,False,False,alpha,2,True
7,168,1.1875,1.25,0.0625,0.3125,-0.25,0.2,False,False,alpha,2,True
8,168,1.1875,1.25,0.0625,2.625,-2.5625,0.0238,False,False,alpha,2,True
9,168,1.1875,1.375,0.1875,1.5,-1.3125,0.125,False,False,alpha,2,True
10,168,1.1875,2.0,0.8125,6.125,-5.3125,0.1327,False,False,alpha,2,True
11,168,1.1875,1.8125,0.625,3.1875,-2.5625,0.1961,False,False,alpha,2,True
0,169,1.625,1.4375,-0.1875,-1.1875,1.0,0.1579,False,False,alpha,2,True
1,169,1.625,1.5625,-0.0625,-0.3125,0.25,0.2,False,False,alpha,2,True
2,169,1.625,1.5625,-0.0625,-0.25,0.1875,0.25,False,False,alpha,2,True
3,169,1.625,1.5,-0.125,-0.5,0.375,0.25,False,False,alpha,2,True
4,169,1.625,1.75,0.125,-0.6875,0.8125,-0.1818,False,False,alpha,2,True
5,169,1.625,1.625,0.0,0.125,-0.125,0.0,False,False,alpha,2,True
6,169,1.625,1.375,-0.25,2.125,-2.375,-0.1176,False,False,alpha,2,True
7,169,1.625,1.5625,-0.0625,-0.5625,0.5,0.1111,False,False,alpha,2,True
8,169,1.625,1.875,0.25,5.375,-5.125,0.0465,False,False,alpha,2,True
9,169,1.625,1.4375,-0.1875,-0.3125,0.125,0.6,False,False,alpha,2,True
10,169,1.625,2.625,1.0,6.1875,-5.1875,0.1616,False,False,alpha,2,True
11,169,1.625,2.3125,0.6875,3.5625,-2.875,0.193,False,False,alpha,2,True
0,170,0.6875,0.5,-0.1875,-1.375,1.1875,0.1364,False,True,alpha,2,True
1,170,0.6875,0.8125,0.125,0.3125,-0.1875,0.4,False,False,alpha,2,True
2,170,0.6875,0.875,0.1875,0.625,-0.4375,0.3,False,False,alpha,2,True
3,170,0.6875,0.625,-0.0625,-0.1875,0.125,0.3333,False,False,alpha,2,True
4,170,0.6875,1.8125,1.125,1.8125,-0.6875,0.6207,False,False,alpha,2,True
5,170,0.6875,0.625,-0.0625,-0.1875,0.125,0.3333,False,False,alpha,2,True
6,170,0.6875,0.4375,-0.25,3.5,-3.75,-0.0714,False,False,alpha,2,True
7,170,0.6875,0.375,-0.3125,-1.125,0.8125,0.2778,False,True,alpha,2,True
8,170,0.6875,0.25,-0.4375,0.1875,-0.625,-2.3333,False,False,alpha,2,True
9,170,0.6875,0.75,0.0625,0.9375,-0.875,0.0667,False,False,alpha,2,True
10,170,0.6875,1.6875,1.0,7.9375,-6.9375,0.126,False,False,alpha,2,True
11,170,0.6875,1.25,0.5625,2.5,-1.9375,0.225,False,False,alpha,2,True
0,171,1.3125,1.375,0.0625,-0.0625,0.125,-1.0,False,False,alpha,2,True
1,171,1.3125,1.25,-0.0625,0.0625,-0.125,-1.0,False,False,alpha,2,True
2,171,1.3125,1.1875,-0.125,-0.4375,0.3125,0.2857,False,False,alpha,2,True
3,171,1.3125,1.0625,-0.25,-0.9375,0.6875,0.2667,False,False,alpha,2,True
4,171,1.3125,2.3125,1.0,2.1875,-1.1875,0.4571,False,False,alpha,2,True
5,171,1.3125,1.0625,-0.25,-0.8125,0.5625,0.3077,False,False,alpha,2,True
6,171,1.3125,0.6875,-0.625,0.25,-0.875,-2.5,False,False,alpha,2,True
7,171,1.3125,1.0,-0.3125,-1.1875,0.875,0.2632,False,False,alpha,2,True
8,171,1.3125,0.9375,-0.375,0.3125,-0.6875,-1.2,False,False,alpha,2,True
9,171,1.3125,1.4375,0.125,1.125,-1.0,0.1111,False,False,alpha,2,True
10,171,1.3125,2.0,0.6875,5.75,-5.0625,0.1196,False,False,alpha,2,True
11,171,1.3125,1.6875,0.375,1.6875,-1.3125,0.2222,False,False,alpha,2,True
0,172,1.0625,0.9375,-0.125,-1.0,0.875,0.125,False,False,alpha,2,True
1,172,1.0625,1.25,0.1875,0.75,-0.5625,0.25,False,False,alpha,2,True
2,172,1.0625,1.0625,0.0,-0.0625,0.0625,-0.0,False,False,alpha,2,True
3,172,1.0625,0.8125,-0.25,-0.875,0.625,0.2857,False,False,alpha,2,True
4,172,1.0625,2.125,1.0625,0.3125,0.75,3.4,False,False,alpha,2,True
5,172,1.0625,0.875,-0.1875,-0.4375,0.25,0.4286,False,False,alpha,2,True
6,172,1.0625,0.5,-0.5625,0.25,-0.8125,-2.25,False,False,alpha,2,True
7,172,1.0625,0.8125,-0.25,-1.125,0.875,0.2222,False,True,alpha,2,True
8,172,1.0625,1.0625,0.0,1.125,-1.125,0.0,False,False,alpha,2,True
9,172,1.0625,1.125,0.0625,0.625,-0.5625,0.1,False,False,alpha,2,True
10,172,1.0625,1.875,0.8125,7.625,-6.8125,0.1066,False,False,alpha,2,True
11,172,1.0625,1.5,0.4375,2.1875,-1.75,0.2,False,False,alpha,2,True
0,173,0.5,0.625,0.125,0.5,-0.375,0.25,False,False,alpha,2,True
1,173,0.5,0.75,0.25,0.8125,-0.5625,0.3077,False,False,alpha,2,True
2,173,0.5,0.625,0.125,0.3125,-0.1875,0.4,False,False,alpha,2,True
3,173,0.5,0.4375,-0.0625,-0.25,0.1875,0.25,False,False,alpha,2,True
4,173,0.5,1.3125,0.8125,2.5625,-1.75,0.3171,False,False,alpha,2,True
5,173,0.5,0.5,0.0,0.0,0.0,,False,False,alpha,2,True
6,173,0.5,0.5,0.0,4.4375,-4.4375,0.0,False,False,alpha,2,True
7,173,0.5,0.125,-0.375,-1.5,1.125,0.25,False,True,alpha,2,True
8,173,0.5,0.0,-0.5,0.5,-1.0,-1.0,True,False,alpha,2,True
9,173,0.5,0.6875,0.1875,1.25,-1.0625,0.15,False,False,alpha,2,True
10,173,0.5,1.8125,1.3125,7.6875,-6.375,0.1707,False,False,alpha,2,True
11,173,0.5,0.8125,0.3125,1.75,-1.4375,0.1786,False,False,alpha,2,True
0,174,1.5,1.5,0.0,-0.0625,0.0625,-0.0,False,False,alpha,2,True
1,174,1.5,1.5625,0.0625,0.125,-0.0625,0.5,False,False,alpha,2,True
2,174,1.5,1.375,-0.125,-0.3125,0.1875,0.4,False,False,alpha,2,True
3,174,1.5,1.25,-0.25,-0.8125,0.5625,0.3077,False,False,alpha,2,True
4,174,1.5,2.125,0.625,1.0,-0.375,0.625,False,False,alpha,2,True
5,174,1.5,1.25,-0.25,-0.625,0.375,0.4,False,False,alpha,2,True
6,174,1.5,0.875,-0.625,1.4375,-2.0625,-0.4348,False,False,alpha,2,True
7,174,1.5,1.25,-0.25,-0.875,0.625,0.2857,False,False,alpha,2,True
8,174,1.5,1.1875,-0.3125,-0.125,-0.1875,2.5,False,False,alpha,2,True
9,174,1.5,1.5625,0.0625,0.8125,-0.75,0.0769,False,False,alpha,2,True
10,174,1.5,2.3125,0.8125,6.1875,-5.375,0.1313,False,False,alpha,2,True
11,174,1.5,1.8125,0.3125,1.4375,-1.125,0.2174,False,False,alpha,2,True
0,175,1.375,1.0625,-0.3125,-1.625,1.3125,0.1923,False,True,alpha,2,True
1,175,1.375,1.5,0.125,0.375,-0.25,0.3333,False,False,alpha,2,True
2,175,1.375,1.25,-0.125,-0.25,0.125,0.5,False,False,alpha,2,True
3,175,1.375,1.3125,-0.0625,-0.25,0.1875,0.25,False,False,alpha,2,True
4,175,1.375,2.125,0.75,0.25,0.5,3.0,False,False,alpha,2,True
5,175,1.375,1.25,-0.125,-0.25,0.125,0.5,False,False,alpha,2,True
6,175,1.375,1.125,-0.25,1.3125,-1.5625,-0.1905,False,False,alpha,2,True
7,175,1.375,1.125,-0.25,-1.125,0.875,0.2222,False,False,alpha,2,True
8,175,1.375,1.1875,-0.1875,0.625,-0.8125,-0.3,False,False,alpha,2,True
9,175,1.375,1.3125,-0.0625,0.0625,-0.125,-1.0,False,False,alpha,2,True
10,175,1.375,2.3125,0.9375,7.1875,-6.25,0.1304,False,False,alpha,2,True
11,175,1.375,1.4375,0.0625,0.0,0.0625,,False,False,alpha,2,True
0,176,1.3125,1.25,-0.0625,-0.4375,0.375,0.1429,False,False,alpha,2,True
1,176,1.3125,1.5625,0.25,1.0625,-0.8125,0.2353,False,False,alpha,2,True
2,176,1.3125,1.25,-0.0625,-0.125,0.0625,0.5,False,False,alpha,2,True
3,176,1.3125,1.0625,-0.25,-0.625,0.375,0.4,False,False,alpha,2,True
4,176,1.3125,1.75,0.4375,0.1875,0.25,2.3333,False,False,alpha,2,True
5,176,1.3125,1.1875,-0.125,-0.4375,0.3125,0.2857,False,False,alpha,2,True
6,176,1.3125,0.9375,-0.375,1.1875,-1.5625,-0.3158,False,False,alpha,2,True
7,176,1.3125,0.875,-0.4375,-1.75,1.3125,0.25,False,True,alpha,2,True
8,176,1.3125,1.375,0.0625,2.6875,-2.625,0.0233,False,False,alpha,2,True
9,176,1.3125,1.4375,0.125,1.125,-1.0,0.1111,False,False,alpha,2,True
10,176,1.3125,1.8125,0.5,4.8125,-4.3125,0.1039,False,False,alpha,2,True
11,176,1.3125,1.375,0.0625,0.4375,-0.375,0.1429,False,False,alpha,2,True
0,177,1.125,0.75,-0.375,-2.0,1.625,0.1875,False,True,alpha,2,True
1,177,1.125,1.1875,0.0625,0.1875,-0.125,0.3333,False,False,alpha,2,True
2,177,1.125,1.0625,-0.0625,-0.1875,0.125,0.3333,False,False,alpha,2,True
3,177,1.125,1.0,-0.125,-0.4375,0.3125,0.2857,False,False,alpha,2,True
4,177,1.125,1.8125,0.6875,0.375,0.3125,1.8333,False,False,alpha,2,True
5,177,1.125,1.125,0.0,-0.1875,0.1875,-0.0,False,False,alpha,2,True
6,177,1.125,0.9375,-0.1875,0.875,-1.0625,-0.2143,False,False,alpha,2,True
7,177,1.125,0.875,-0.25,-1.0625,0.8125,0.2353,False,False,alpha,2,True
8,177,1.125,1.0,-0.125,-0.3125,0.1875,0.4,False,False,alpha,2,True
9,177,1.125,1.125,0.0,0.3125,-0.3125,0.0,False,False,alpha,2,True
10,177,1.125,1.75,0.625,4.9375,-4.3125,0.1266,False,False,alpha,2,True
11,177,1.125,1.3125,0.1875,0.875,-0.6875,0.2143,False,False,alpha,2,True
0,178,0.875,0.8125,-0.0625,-0.5625,0.5,0.1111,False,False,alpha,2,True
1,178,0.875,1.0,0.125,0.5,-0.375,0.25,False,False,alpha,2,True
2,178,0.875,0.75,-0.125,-0.4375,0.3125,0.2857,False,False,alpha,2,True
3,178,0.875,0.625,-0.25,-0.6875,0.4375,0.3636,False,False,alpha,2,True
4,178,0.875,2.125,1.25,2.75,-1.5,0.4545,False,False,alpha,2,True
5,178,0.875,0.5625,-0.3125,-0.75,0.4375,0.4167,False,False,alpha,2,True
6,178,0.875,0.5,-0.375,1.625,-2.0,-0.2308,False,False,alpha,2,True
7,178,0.875,0.625,-0.25,-0.8125,0.5625,0.3077,False,False,alpha,2,True
8,178,0.875,0.75,-0.125,1.375,-1.5,-0.0909,False,False,alpha,2,True
9,178,0.875,1.0,0.125,1.25,-1.125,0.1,False,False,alpha,2,True
10,178,0.875,1.75,0.875,6.5,-5.625,0.1346,False,False,alpha,2,True
11,178,0.875,1.375,0.5,2.0,-1.5,0.25,False,False,alpha,2,True
0,179,0.8125,0.75,-0.0625,-1.0625,1.0,0.0588,False,True,alpha,2,True
1,179,0.8125,0.75,-0.0625,-0.375,0.3125,0.1667,False,False,alpha,2,True
2,179,0.8125,0.6875,-0.125,-0.3125,0.1875,0.4,False,False,alpha,2,True
3,179,0.8125,0.625,-0.1875,-0.6875,0.5,0.2727,False,False,alpha,2,True
4,179,0.8125,2.0625,1.25,2.5625,-1.3125,0.4878,False,False,alpha,2,True
5,179,0.8125,0.5,-0.3125,-0.6875,0.375,0.4545,False,False,alpha,2,True
6,179,0.8125,0.5,-0.3125,2.3125,-2.625,-0.1351,False,False,alpha,2,True
7,179,0.8125,0.5,-0.3125,-1.375,1.0625,0.2273,False,True,alpha,2,True
8,179,0.8125,0.75,-0.0625,1.25,-1.3125,-0.05,False,False,alpha,2,True
9,179,0.8125,1.0625,0.25,1.6875,-1.4375,0.1481,False,False,alpha,2,True
10,179,0.8125,1.75,0.9375,4.625,-3.6875,0.2027,False,False,alpha,2,True
11,179,0.8125,1.0625,0.25,1.375,-1.125,0.1818,False,False,alpha,2,True
0,180,0.875,0.625,-0.25,-1.3125,1.0625,0.1905,False,True,alpha,2,True
1,180,0.875,0.5625,-0.3125,-0.875,0.5625,0.3571,False,False,alpha,2,True
2,180,0.875,1.0,0.125,0.3125,-0.1875,0.4,False,False,alpha,2,True
3,180,0.875,0.5,-0.375,-0.9375,0.5625,0.4,False,True,alpha,2,True
4,180,0.875,1.125,0.25,1.8125,-1.5625,0.1379,False,False,alpha,2,True
5,180,0.875,0.75,-0.125,-0.5,0.375,0.25,False,False,alpha,2,True
6,180,0.875,1.1875,0.3125,5.8125,-5.5,0.0538,False,False,alpha,2,True
7,180,0.875,0.4375,-0.4375,-1.75,1.3125,0.25,False,True,alpha,2,True
8,180,0.875,1.0,0.125,1.3125,-1.1875,0.0952,False,False,alpha,2,True
9,180,0.875,0.9375,0.0625,0.0,0.0625,,False,False,alpha,2,True
10,180,0.875,1.6875,0.8125,2.875,-2.0625,0.2826,False,False,alpha,2,True
11,180,0.875,1.0,0.125,0.375,-0.25,0.3333,False,False,alpha,2,True
0,181,0.8125,0.625,-0.1875,-1.0,0.8125,0.1875,False,True,alpha,2,True
1,181,0.8125,0.8125,0.0,0.0,0.0,,False,False,alpha,2,True
2,181,0.8125,1.0,0.1875,0.625,-0.4375,0.3,False,False,alpha,2,True
3,181,0.8125,0.375,-0.4375,-1.3125,0.875,0.3333,False,True,alpha,2,True
4,181,0.8125,1.4375,0.625,1.1875,-0.5625,0.5263,False,False,alpha,2,True
5,181,0.8125,0.5625,-0.25,-0.625,0.375,0.4,False,False,alpha,2,True
6,181,0.8125,1.1875,0.375,5.125,-4.75,0.0732,False,False,alpha,2,True
7,181,0.8125,0.125,-0.6875,-2.9375,2.25,0.234,False,True,alpha,2,True
8,181,0.8125,1.25,0.4375,3.5625,-3.125,0.1228,False,False,alpha,2,True
9,181,0.8125,1.0625,0.25,0.9375,-0.6875,0.2667,False,False,alpha,2,True
10,181,0.8125,1.1875,0.375,2.5,-2.125,0.15,False,False,alpha,2,True
11,181,0.8125,1.0,0.1875,1.0,-0.8125,0.1875,False,False,alpha,2,True
0,182,0.875,0.625,-0.25,-0.8125,0.5625,0.3077,False,False,alpha,2,True
1,182,0.875,0.6875,-0.1875,-0.6875,0.5,0.2727,False,False,alpha,2,True
2,182,0.875,0.9375,0.0625,0.3125,-0.25,0.2,False,False,alpha,2,True
3,182,0.875,0.375,-0.5,-1.5,1.0,0.3333,False,True,alpha,2,True
4,182,0.875,1.125,0.25,1.8125,-1.5625,0.1379,False,False,alpha,2,True
5,182,0.875,0.6875,-0.1875,-0.5,0.3125,0.375,False,False,alpha,2,True
6,182,0.875,0.9375,0.0625,4.1875,-4.125,0.0149,False,False,alpha,2,True
7,182,0.875,0.375,-0.5,-1.9375,1.4375,0.2581,False,True,alpha,2,True
8,182,0.875,1.0625,0.1875,1.0625,-0.875,0.1765,False,False,alpha,2,True
9,182,0.875,0.875,0.0,-0.0625,0.0625,-0.0,False,False,alpha,2,True
10,182,0.875,1.125,0.25,-0.9375,1.1875,-0.2667,False,True,alpha,2,True
11,182,0.875,0.75,-0.125,-0.5,0.375,0.25,False,False,alpha,2,True
0,183,0.5625,0.5625,0.0,0.1875,-0.1875,0.0,False,False,alpha,2,True
